contrast,energy,homogeneity,correlation,lbp_mean,lbp_std,label
11.863248070246463,0.08821829066106396,0.5597566970546956,0.9936982409213445,5.3880615234375,2.1310905484991403,CGA
11.863248070246463,0.08821829066106396,0.5597566970546956,0.9936982409213445,5.3880615234375,2.1310905484991403,CGA
11.393468165842922,0.08649545406971221,0.5592351732346756,0.9938422623748692,5.376220703125,2.1393839865520006,CGA
11.393468165842922,0.08649545406971221,0.5592351732346756,0.9938422623748692,5.376220703125,2.1393839865520006,CGA
13.212052533480437,0.08673331904479614,0.5698058990654778,0.9928077417957875,5.41064453125,2.147900267969155,CGA
13.212052533480437,0.08673331904479614,0.5698058990654778,0.9928077417957875,5.41064453125,2.147900267969155,CGA
13.341079514190643,0.08686137084384614,0.5629581550787319,0.992950674054634,5.3819580078125,2.129127809387075,CGA
13.341079514190643,0.08686137084384614,0.5629581550787319,0.992950674054634,5.3819580078125,2.129127809387075,CGA
13.425223248884372,0.08816810977127279,0.569329952843651,0.9928237407019327,5.37445068359375,2.1321934921343146,CGA
6.387749986437577,0.05007024590361282,0.5403856366131773,0.9955740193872223,5.28253173828125,2.2184633477832185,CGA
13.425223248884372,0.08816810977127279,0.569329952843651,0.9928237407019327,5.37445068359375,2.1321934921343146,CGA
13.016231923089217,0.08915313814801329,0.5731259105639546,0.9927105298891312,5.42498779296875,2.165399096453423,CGA
13.016231923089217,0.08915313814801329,0.5731259105639546,0.9927105298891312,5.42498779296875,2.165399096453423,CGA
13.095760886834599,0.09055203211980387,0.5679476360149439,0.9933364023235157,5.40911865234375,2.126187020163251,CGA
13.095760886834599,0.09055203211980387,0.5679476360149439,0.9933364023235157,5.40911865234375,2.126187020163251,CGA
17.612436982687086,0.07916245803725265,0.5329977844454019,0.9928098280946595,5.3223876953125,2.1265669227739097,CGA
17.612436982687086,0.07916245803725265,0.5329977844454019,0.9928098280946595,5.3223876953125,2.1265669227739097,CGA
16.918331547601152,0.0794414544258348,0.5376235971592732,0.9929632640844539,5.29827880859375,2.1028735377157473,CGA
16.918331547601152,0.0794414544258348,0.5376235971592732,0.9929632640844539,5.29827880859375,2.1028735377157473,CGA
14.152410230602117,0.08070263864395705,0.5511238783160377,0.9930703909645499,5.3175048828125,2.073072152480521,CGA
7.471758822424016,0.05234145550992992,0.5608203400741733,0.9949981967577248,5.31658935546875,2.194364939702973,CGA
14.152410230602117,0.08070263864395705,0.5511238783160377,0.9930703909645499,5.3175048828125,2.073072152480521,CGA
13.95071971003355,0.08262406861700122,0.5521892393556609,0.9931421372981986,5.34954833984375,2.083363004214875,CGA
13.95071971003355,0.08262406861700122,0.5521892393556609,0.9931421372981986,5.34954833984375,2.083363004214875,CGA
13.463973810760539,0.07913103471732041,0.5423964157311293,0.9933883064876841,5.31341552734375,2.11376296016159,CGA
13.463973810760539,0.07913103471732041,0.5423964157311293,0.9933883064876841,5.31341552734375,2.11376296016159,CGA
13.314485578190302,0.08271988510134048,0.5509229791255317,0.993421653041575,5.3369140625,2.1060482211483778,CGA
13.314485578190302,0.08271988510134048,0.5509229791255317,0.993421653041575,5.3369140625,2.1060482211483778,CGA
12.548211272204142,0.08496048200583262,0.5628017896543586,0.9939033344177268,5.38494873046875,2.0992396601369143,CGA
12.548211272204142,0.08496048200583262,0.5628017896543586,0.9939033344177268,5.38494873046875,2.0992396601369143,CGA
11.980434480400536,0.080543332967463,0.5467647503284687,0.9944044930467059,5.34014892578125,2.1142788778052934,CGA
11.145282032751743,0.04546390116808947,0.516497896999196,0.9934639766436298,5.22967529296875,2.2416665862742544,CGA
8.001438596627313,0.050350117739563174,0.5446097983872897,0.9946402437896125,5.30718994140625,2.223598809164453,CGA
11.980434480400536,0.080543332967463,0.5467647503284687,0.9944044930467059,5.34014892578125,2.1142788778052934,CGA
16.474999782031347,0.07579244359094897,0.545145261118887,0.9931416762204357,5.30242919921875,2.081682565166014,CGA
16.474999782031347,0.07579244359094897,0.545145261118887,0.9931416762204357,5.30242919921875,2.081682565166014,CGA
